rowID,studyID,armID,study_name,manga,study_year,pub_year,drug_name,drug_abbrev,Ntotal,Published,age_mean,age_sd,_Female,Dosing_schedule,Dose_range,Sponsoredbythisdrugcompanyo,Investigational_Comparator,ascale,baseline_mean,V,mean_efficacy,Imputation,Responders,IMPUTEDresp,Unpublished,Recruitment,type,Patient_status,Placebo_run_in,weeks,Rescue_med,Sequence_generation,Allocation_concealment,Blinding_participant,Blinding_therapist,Blinding_assessor,AP,Selective_reporting_bias,dropoutSTUDY,dropoutARM,dropoutDIFF,OverallRoB,PLAresp,Narms,PLAprop,Overall_arm_RoB,PC,PLAprob,PC2,PC3,t
v056,468,1,Samuelian1998,0,1998,1998,venlafaxine,venl,52,R from pub data and no or inadequate unpub data,47,12,NA,Flexible,Licensed,Yes,Investigational,HAMD21,27.8,6,15.3,Others,30,0,No,Europe,Multi-center,Outpatients only,Yes,6,Yes,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,NA,0.346153846,0.00678733,Moderate risk,NA,2,0,Moderate risk,0,0,0,0,17
v063,470,2,Smeraldi1998,0,1998,1998,clomipramine,clom,58,R from pub data and no or inadequate unpub data,71,6,NA,Flexible,Licensed,Unclear,Comparator,NA,NA,NA,NA,Others,40,0,No,Europe,Multi-center,Both,Yes,6,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Unclear risk of bias,NA,NA,NA,Moderate risk,NA,3,0,Moderate risk,0,0,0,0,5
v064,470,3,Smeraldi1998,0,1998,1998,trazodone,traz,57,R from pub data and no or inadequate unpub data,71,6,NA,Flexible,Licensed,Unclear,Comparator,NA,NA,NA,NA,Others,33,0,No,Europe,Multi-center,Both,Yes,6,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Unclear risk of bias,NA,NA,NA,Moderate risk,NA,3,0,Moderate risk,0,0,0,0,16
v062,470,1,Smeraldi1998,0,1998,1998,venlafaxine,venl,55,R from pub data and no or inadequate unpub data,71,6,NA,Flexible,Licensed,Unclear,Investigational,NA,NA,NA,NA,Others,41,0,No,Europe,Multi-center,Both,Yes,6,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Unclear risk of bias,NA,NA,NA,Moderate risk,NA,3,0,Moderate risk,0,0,0,0,17
v069,472,1,Alves1999,1,1999,1999,fluoxetine,fluo,47,R from pub data and no or inadequate unpub data,42.3,12.2,NA,Flexible,Licensed,No,Comparator,HAMD21,26.89999962,12,10.55,Others,40,0,No,Europe,Multi-center,Outpatients only,No,12,Unclear,Low risk of bias,Low risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,NA,0.191489362,0.026901443,Low risk,NA,2,0,Low risk,0,0,0,0,8
v070,472,2,Alves1999,1,1999,1999,venlafaxine,venl,40,R from pub data and no or inadequate unpub data,45.4,12,NA,Flexible,Licensed,Yes,Investigational,HAMD21,27.89999962,12,8.31,Others,34,0,No,Europe,Multi-center,Outpatients only,No,12,Unclear,Low risk of bias,Low risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,0.218390805,0.25,0.031609195,Low risk,NA,2,0,Moderate risk,0,0,0,0,17
v077,475,1,Mehtonen2000,1,2000,2000,sertraline,sert,72,R from pub data and no or inadequate unpub data,41,10.7,NA,Flexible,Licensed,No,Comparator,HAMD21,25.8,8,NA,Others,41,0,No,Europe,Multi-center,Outpatients only,No,8,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Stated but not tested,High risk of bias,Low risk of bias,NA,0.166666667,0.023809524,Low risk,NA,2,0,Low risk,0,0,0,0,15
v078,475,2,Mehtonen2000,1,2000,2000,venlafaxine,venl,75,R from pub data and no or inadequate unpub data,44.1,11.4,NA,Flexible,Licensed,Yes,Investigational,HAMD21,25.5,8,NA,Others,49,0,No,Europe,Multi-center,Outpatients only,No,8,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Stated but not tested,High risk of bias,Low risk of bias,0.19047619,0.213333333,0.022857143,Low risk,NA,2,0,Moderate risk,0,0,0,0,17
v079,476,1,Tzanakaki2000,1,2000,2000,fluoxetine,fluo,54,R from pub data and no or inadequate unpub data,49,10,NA,Flexible,Licensed,No,Comparator,HAMD21,27.10000038,6,12.5,Others,33,0,No,Europe,Multi-center,Both,Yes,6,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,NA,0.222222222,0.002038736,Moderate risk,NA,2,0,Moderate risk,0,0,0,0,8
v080,476,2,Tzanakaki2000,1,2000,2000,venlafaxine,venl,55,R from pub data and no or inadequate unpub data,47,11,NA,Flexible,Licensed,Yes,Investigational,HAMD21,27.79999924,6,11.7,Others,38,0,No,Europe,Multi-center,Both,Yes,6,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,0.220183486,0.218181818,0.002001668,Moderate risk,NA,2,0,Moderate risk,0,0,0,0,17
v082,477,2,Gentil2000,0,2000,2000,amitriptyline,amit,59,R from pub data and no or inadequate unpub data,39.1,8.7,NA,Flexible,Licensed,No,Comparator,HAMD21,24.5,8,7.4,Others,44,0,No,South America,Multi-center,Outpatients only,Yes,8,Yes,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,0.146551724,0.13559322,0.010958504,Low risk,NA,2,0,Low risk,0,0,0,0,2
v081,477,1,Gentil2000,0,2000,2000,venlafaxine,venl,57,R from pub data and no or inadequate unpub data,37.9,10.1,NA,Flexible,Licensed,Yes,Investigational,HAMD21,23.9,8,9.29,Others,43,0,No,South America,Multi-center,Outpatients only,Yes,8,Yes,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,NA,0.157894737,0.011343013,Low risk,NA,2,0,Moderate risk,0,0,0,0,17
v083,478,1,Casabona2002 (0600B 428),0,NA,2002,paroxetine,paro,56,Inadequate pub data and R from unpub data,NA,NA,NA,Fixed,Licensed,No,Comparator,NA,NA,NA,NA,Others,29,0,Yes,Europe,Multi-center,Outpatients only,Unclear,8,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Low risk of bias,Low risk of bias,NA,0.178571429,0.003132832,Low risk,NA,2,0,Low risk,0,0,0,0,13
v084,478,2,Casabona2002 (0600B 428),0,NA,2002,venlafaxine,venl,58,Inadequate pub data and R from unpub data,NA,NA,NA,Fixed,Licensed,Yes,Investigational,NA,NA,NA,NA,Others,43,0,Yes,Europe,Multi-center,Outpatients only,Unclear,8,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Low risk of bias,Low risk of bias,0.175438596,0.172413793,0.003024803,Low risk,NA,2,0,Moderate risk,0,0,0,0,17
v086,479,2,Sauer2003,0,2003,2003,amitriptyline,amit,77,R from pub data and no or inadequate unpub data,46,10.9,NA,Flexible,Licensed,No,Comparator,HAMD21,23.64,6,13.27,Others,35,0,No,Europe,Multi-center,Outpatients only,Unclear,6,No,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,0.25,0.25974026,0.00974026,Moderate risk,NA,2,0,Moderate risk,0,0,0,0,2
v085,479,1,Sauer2003,0,2003,2003,venlafaxine,venl,79,R from pub data and no or inadequate unpub data,48.5,10.8,NA,Flexible,Licensed,Yes,Investigational,HAMD21,23.6,6,13.1,Others,30,0,No,Europe,Multi-center,Outpatients only,Unclear,6,No,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,NA,0.240506329,0.009493671,Moderate risk,NA,2,0,Moderate risk,0,0,0,0,17
v087,480,1,Allard2004,1,2004,2004,citalopram,cita,75,R from pub data and no or inadequate unpub data,72.5,5.7,NA,Flexible,Licensed,No,Comparator,MADRS,27,8,11.5,LOCF,50,0,No,Europe,Multi-center,Outpatients only,No,8,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Stated but not tested,High risk of bias,Unclear risk of bias,NA,NA,NA,Moderate risk,NA,2,0,Moderate risk,0,0,0,0,4
v088,480,2,Allard2004,1,2004,2004,venlafaxine,venl,76,R from pub data and no or inadequate unpub data,73.6,5.9,NA,Flexible,Licensed,Yes,Investigational,MADRS,27.6,8,12,LOCF,49,0,No,Europe,Multi-center,Outpatients only,No,8,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Stated but not tested,High risk of bias,Unclear risk of bias,NA,NA,NA,Moderate risk,NA,2,0,Moderate risk,0,0,0,0,17
v095,483,1,Keller2007 (NCT00046020),0,2007,2007,fluoxetine,fluo,275,R from pub data and no or inadequate unpub data,40,11.6,NA,Flexible,Licensed,Unclear,Comparator,HAMD17,23,10,8.9,LOCF,210,0,No,North America,Multi-center,Outpatients only,Unclear,10,No,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Stated but not tested,High risk of bias,Unclear risk of bias,NA,NA,NA,Moderate risk,NA,2,0,Moderate risk,0,0,0,0,8
v096,483,2,Keller2007 (NCT00046020),0,2007,2007,venlafaxine,venl,821,R from pub data and no or inadequate unpub data,39.6,11.2,NA,Flexible,Licensed,Yes,Investigational,HAMD17,22.6,10,9.2,LOCF,612,0,No,North America,Multi-center,Outpatients only,Unclear,10,No,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Stated but not tested,High risk of bias,Unclear risk of bias,NA,NA,NA,Moderate risk,NA,2,0,Moderate risk,0,0,0,0,17
v109,488,2,Hosseini2015 (IRCT201203048513N1.),0,2011,2015,citalopram,cita,25,R imputed from pub data and no or inadequate unpub data,35.6,8.72,0.91,Other/Unclear,Licensed,No,Unclear,HAMDunspecified,17.63,8,5.2,Others,21,1,No,Asia,Single center,Outpatients only,Unclear,8,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,0.264150943,0.08,0.184150943,Moderate risk,NA,2,0,Moderate risk,0,0,0,0,4
v108,488,1,Hosseini2015 (IRCT201203048513N1.),0,2011,2015,venlafaxine,venl,28,R imputed from pub data and no or inadequate unpub data,37.12,10.94,0.75,Other/Unclear,Licensed,No,Unclear,HAMDunspecified,19.88,NA,NA,OC,12,1,No,Asia,Single center,Outpatients only,Unclear,8,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,NA,0.428571429,0.164420485,Moderate risk,NA,2,0,Moderate risk,0,0,0,0,17
v116,491,2,Heller2009(NCT00909155),0,2009,2009,fluoxetine,fluo,14,Inadequate pub data and R from unpub data,33.14,10.71,0.571,Flexible,Licensed,No,Comparator,HAMD21,21.36,8,10.15,Others,8,1,Yes,North America,Unclear,Other/Unclear/Not stated,Unclear,24,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Unclear risk of bias,Unclear risk of bias,0.275862069,0.357142857,0.081280788,Moderate risk,NA,2,0,Moderate risk,0,0,0,0,8
v115,491,1,Heller2009(NCT00909155),0,2009,2009,venlafaxine,venl,15,Inadequate pub data and R from unpub data,30.74,11.46,0.533,Flexible,Licensed,Yes,Investigational,HAMD21,20.07,8,8.86,Others,9,1,Yes,North America,Unclear,Other/Unclear/Not stated,Unclear,24,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Unclear risk of bias,Unclear risk of bias,NA,0.2,0.075862069,Moderate risk,NA,2,0,High risk,0,0,0,0,17
v117,492,1,Chang 2015,0,2015,2015,fluoxetine,fluo,58,R imputed from pub data and no or inadequate unpub data,41.7,12,0.759,Flexible,Licensed,No,Unclear,HAMD21,24.3,6,8,Others,41,1,No,Asia,Unclear,Outpatients only,Unclear,6,Yes,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Stated but not tested,High risk of bias,Unclear risk of bias,NA,NA,NA,Moderate risk,NA,2,0,Moderate risk,0,0,0,0,8
v118,492,2,Chang 2015,0,2015,2015,venlafaxine,venl,54,R imputed from pub data and no or inadequate unpub data,37.5,12.5,0.704,Flexible,Licensed,No,Unclear,HAMD21,25.9,6,8.7,Others,38,1,No,Asia,Unclear,Outpatients only,Unclear,6,Yes,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Stated but not tested,High risk of bias,Unclear risk of bias,NA,NA,NA,Moderate risk,NA,2,0,Moderate risk,0,0,0,0,17
vo48,516,2,"Wang2015 (NCT01571453, KCT0000432, 13926A)",0,2013,2015,venlafaxine,venl,230,R can come both from pub and unpub data and match,40.7,12.3,0.615,Fixed,Licensed,No,Comparator,MADRS,32.3,8,-18.16,LOCF,132,0,Yes,Asia,Multi-center,Both,Unclear,8,Yes,Low risk of bias,Low risk of bias,Stated but not tested,Stated but not tested,Stated but not tested,Low risk of bias,Low risk of bias,0.225733634,0.269565217,0.043831583,Low risk,NA,2,0,Low risk,0,0,0,0,17
vo47,516,1,"Wang2015 (NCT01571453, KCT0000432, 13926A)",0,2013,2015,vortioxetine,vort,213,R can come both from pub and unpub data and match,39.6,12.4,0.583,Fixed,Licensed,Yes,Investigational,MADRS,32.3,8,-19.36,LOCF,139,0,Yes,Asia,Multi-center,Both,Unclear,8,Yes,Low risk of bias,Low risk of bias,Stated but not tested,Stated but not tested,Stated but not tested,Low risk of bias,Low risk of bias,NA,0.178403756,0.047329878,Low risk,NA,2,0,Moderate risk,0,0,0,0,18
